pge_id;nom;lat_deco;lon_deco;alt_deco_m;orientations;parapente;delta;thermique;soaring;treuil;cross;plaine;atterro_nom;lat_atterro;lon_atterro;alt_atterro_m;lien_pge;ffvl_id
2814;Mont semiol;45.6331;3.97139;1010;N;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2814;0
19841;Mont st romain;46.4962;4.7508;520;W;1;0;1;0;0;0;0;;46.4973;4.7408;303;http://www.paraglidingearth.com/?site=19841;0
23959;Mont Tauch Paziols;42.8913;2.69088;671;;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=23959;0
17556;Mont Vial;43.8949;7.14592;1416;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=17556;0
22393;Mont Vorassay;45.8522;6.76625;2280;S,SW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22393;0
11400;Mont-Saint-Père;49.0712;3.4749;153;E,SE;1;0;1;1;0;0;0;;49.0699;3.4763;106;http://www.paraglidingearth.com/?site=11400;0
22615;Montagne du Poët;44.5575;5.02227;880;N,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22615;0
13974;Montagne Verte;42.9862;-0.39703;1021;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=13974;0
2794;Montaud;45.245;5.57445;1262;N,NE,NW;1;0;1;1;0;1;0;;45.2646;5.57063;689;http://www.paraglidingearth.com/?site=2794;0
22020;Montaudon -Plaisir;46.4448;4.6291;438;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22020;0
9994;Montblond;44.5092;1.89389;299;SE,S;1;0;1;0;0;0;1;;44.5035;1.89493;151;http://www.paraglidingearth.com/?site=9994;0
2806;Montcusel;46.3333;5.66667;456;S,W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2806;0
10661;Monte Gozzi;42.0113;8.78154;642;SE,S,SW,W;1;0;1;0;0;1;0;;41.9991;8.77521;180;http://www.paraglidingearth.com/?site=10661;0
2689;Montfaucon;47.2408;6.08194;570;NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2689;0
7138;Montgellafrey;45.4081;6.3164;1791;E,SE,S,SW;1;0;0;0;0;1;0;;;;;http://www.paraglidingearth.com/?site=7138;0
6922;Montgirod-Arcachat;45.5423;6.5582;1931;N,NE,E,SE,S,SW,W,NW;1;0;0;0;0;1;0;;45.5332;6.5983;589;http://www.paraglidingearth.com/?site=6922;0
23972;Monthermé;49.8892;4.72543;361;SE,S;1;;;;;;;;49.883;4.72813;137;http://www.paraglidingearth.com/?site=23972;0
7221;MONTJOUX  Dio et Valquière NO - S;43.6722;3.1947;561;N,SE,S,SW,W,NW;1;0;0;1;0;0;0;;43.6631;3.193;282;http://www.paraglidingearth.com/?site=7221;0
15919;MONTJOUX  Dio et Valquière SE;43.674;3.2159;584;SE;1;0;1;1;0;0;0;;43.6699;3.2181;412;http://www.paraglidingearth.com/?site=15919;0
2992;Montlambert;45.5528;6.1051;869;N,NE,E,SE,S,W,NW;1;0;1;0;0;1;0;null;45.5412;6.1177;271;http://www.paraglidingearth.com/?site=2992;0
2698;Montlandon;47.3108;6.84389;744;NE;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2698;0
3046;Montmin (Col de la Forclaz);45.8142;6.247;1265;N,W,NW;1;1;1;0;0;1;0;Doussard;45.7819;6.2221;467;http://www.paraglidingearth.com/?site=3046;0
2586;Monts d'olmes;42.8264;1.74556;2018;W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2586;0
2977;Montsard;46.344;4.709;364;N;1;0;0;0;0;0;0;;46.3451;4.7065;326;http://www.paraglidingearth.com/?site=2977;0
19354;moroges;46.7389;4.66764;431;N,NE;1;0;1;1;0;0;0;;46.7411;4.66992;354;http://www.paraglidingearth.com/?site=19354;0
2705;Morond mont d'or;46.7504;6.3439;0;W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2705;0
3024;Morzine;46.1925;6.72167;1559;SW;1;0;0;0;0;0;0;;46.1772;6.71302;1027;http://www.paraglidingearth.com/?site=3024;0
2580;Moulis;42.9533;1.10028;771;NE;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2580;0
2536;Moustiers Ste.Marie - Mt.Denier;43.8539;6.26722;1401;S,SW,W,NW;1;0;1;1;0;1;1;;43.8534;6.2475;975;http://www.paraglidingearth.com/?site=2536;0
3096;Moutiers des fees;48.0139;6.88611;758;S;1;0;1;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=3096;0
3093;Moyenmont;48.0094;6.89972;951;E,W;1;0;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=3093;0
23309;Mt Flo;-21.9217;166.013;174;;1;0;1;1;0;1;0;Carrière;-21.9261;166.019;9;http://www.paraglidingearth.com/?site=23309;0
10367;Mt.Ventoux;44.1745;5.2785;1898;N,NE,SE,S,SW,NW;1;1;1;1;1;1;1;Mont Serein;44.182;5.2589;1422;http://www.paraglidingearth.com/?site=10367;0
6936;Mundolsheim;48.6332;7.69781;155;N,W,NW;1;0;0;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=6936;0
2725;Musan;45.99;5.23667;324;E;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2725;0
2789;Méaudre;45.1169;5.51722;1302;NE,E;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2789;0
3017;Naves (lac des bozons);45.5536;6.54972;1999;W,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=3017;0
22473;Nessadiou;-21.6166;165.538;455;SE,S,SW;1;0;1;1;0;1;0;;;;;http://www.paraglidingearth.com/?site=22473;0
22236;Neuffontaines;47.3612;3.75772;354;SW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22236;0
2811;Ney;46.7319;5.89361;0;NE,SW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2811;0
2838;Nicole;44.3249;0.3471;149;NE,E,SW,W;1;0;1;1;0;0;1;;44.3213;0.3427;32;http://www.paraglidingearth.com/?site=2838;0
2945;Niedermatten (pente ecole);48.3752;7.308;511;S,SW,W;1;0;0;0;0;0;0;;48.3735;7.3076;452;http://www.paraglidingearth.com/?site=2945;0
2571;Nohan sur semoy;49.873;4.83128;317;N,NE;1;0;0;0;0;0;0;;49.8773;4.82952;162;http://www.paraglidingearth.com/?site=2571;0
2804;Noirmont;46.4869;6.10722;1421;N,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2804;0
2664;Nonza;42.7925;9.35528;240;W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2664;0
2598;Novis-Séverac le Chateau;44.2575;3.11806;867;SE,S;1;0;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=2598;0
15586;Noyers;47.7018;4.0013;220;S;1;0;1;1;0;0;0;;47.7001;4.0011;172;http://www.paraglidingearth.com/?site=15586;0
15587;Noyers (Venoise);47.693;4.018;262;SW;1;0;1;1;0;0;0;;47.69;4.0163;172;http://www.paraglidingearth.com/?site=15587;0
15579;Noyers-sur-Serein (Clorges);47.707;3.9884;212;S,SW;1;0;1;1;0;0;0;;47.7051;3.9872;167;http://www.paraglidingearth.com/?site=15579;0
2859;Nozet;48.8369;3.54154;209;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2859;0
16694;Oberhaslach (pente ecole);48.5584;7.3375;327;E,SE;1;0;0;0;0;0;0;;48.5584;7.3375;327;http://www.paraglidingearth.com/?site=16694;0
7271;Octeville;49.5475;0.0859;91;W,NW;1;1;0;1;0;0;0;;49.5473;0.0862;91;http://www.paraglidingearth.com/?site=7271;0
21907;Octon;43.6466;3.29357;350;NE,E,SE,S;1;1;1;1;0;1;0;;43.6511;3.29593;370;http://www.paraglidingearth.com/?site=21907;0
14681;Oeillon Est;45.3938;4.6131;1308;NE,E,SE;1;0;1;0;0;1;1;;45.4095;4.6463;732;http://www.paraglidingearth.com/?site=14681;0
16761;Oeillon Sud;45.3886;4.6043;1367;SE,S,SW;1;0;1;1;0;1;0;;45.3827;4.6113;1155;http://www.paraglidingearth.com/?site=16761;0
17842;Oingt rhone;45.9571;4.5924;670;SW,W;1;0;1;1;0;0;0;;45.9537;4.58871;546;http://www.paraglidingearth.com/?site=17842;0
2621;Olendon;48.9761;-0.16833;102;W,NW;1;0;0;0;1;0;0;;;;;http://www.paraglidingearth.com/?site=2621;0
2880;Olhain - Parc d'Olhain;50.4338;2.5859;181;S,SW;1;0;1;1;0;0;0;;50.4323;2.5851;138;http://www.paraglidingearth.com/?site=2880;0
21709;Omméel;48.8114;0.16003;232;;1;0;1;0;0;0;0;;48.8097;0.15556;141;http://www.paraglidingearth.com/?site=21709;0
2853;Omonville la rogue;49.6951;-1.833;90;NE;1;0;0;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=2853;0
10649;Oraison;43.8996;5.921;532;SW,W,NW;1;0;0;1;0;0;0;;43.8948;5.9135;340;http://www.paraglidingearth.com/?site=10649;0
9315;Orbigny;47.2201;1.2904;156;N,E,S,W;1;0;0;0;1;0;1;;47.2199;1.2907;156;http://www.paraglidingearth.com/?site=9315;0
2541;Orcieres;44.6991;6.30606;2096;SW;1;0;1;0;0;0;0;;44.6781;6.31732;1296;http://www.paraglidingearth.com/?site=2541;0
10861;Osmoy st Valery - Pente école;49.7865;1.30187;148;N,NE,E;1;1;1;1;0;0;1;null;49.7872;1.30492;110;http://www.paraglidingearth.com/?site=10861;0
21390;Osmoy St Valéry - Mont Blanc;49.7876;1.29383;151;N,NE,E;1;1;1;1;0;0;1;;49.7881;1.29471;122;http://www.paraglidingearth.com/?site=21390;0
22104;Ostriconi;42.6581;9.05667;83;NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22104;0
2691;Ougney la roche;47.3081;6.2275;515;NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2691;0
2618;Ouilly le tesson;49.0081;-0.23556;113;NE;1;0;0;0;1;0;0;;;;;http://www.paraglidingearth.com/?site=2618;0
17929;oule;44.5124;5.83167;1540;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=17929;0
17809;Oylarandoy;43.1536;-1.33338;895;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=17809;0
10808;Pagny la Blanche Cote;48.544;5.7081;344;S;1;1;0;1;0;0;0;;48.5416;5.7119;254;http://www.paraglidingearth.com/?site=10808;0
2808;Pannessieres;46.7054;5.60345;0;W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2808;0
23097;Para-plaine du Berry;46.957;1.59774;167;;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=23097;0
14825;Parapente-charente;45.4904;0.2492;141;N,NE,E,SE,S,SW,W,NW;1;0;0;0;1;0;1;;45.4896;0.25;142;http://www.paraglidingearth.com/?site=14825;0
21828;Parmelan;45.9472;6.2394;1816;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=21828;0
16920;Paros;44.3776;3.51045;920;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=16920;0
2500;Parves;45.7392;5.72806;593;SW,W,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2500;0
22902;Pasly;49.3985;3.31047;126;;1;;;;;;;;49.3975;3.3097;91;http://www.paraglidingearth.com/?site=22902;0
2669;Pasques;47.3729;4.8661;524;NE,SW;1;0;1;0;1;0;0;;47.3679;4.8617;528;http://www.paraglidingearth.com/?site=2669;0
18352;Pech de Fusil;44.4988;1.0479;101;E,SE,S;1;0;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=18352;0
2870;Penestin - La mine d'or;47.4826;-2.4956;20;SW,W;1;0;0;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=2870;0
2836;Penne d\'agenais;44.3912;0.8226;197;N,NE,NW;1;1;1;1;0;0;1;;44.3974;0.8248;58;http://www.paraglidingearth.com/?site=2836;0
22025;Pente de Clermain;46.3566;4.58866;348;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22025;0
22022;Pente de Sendon;46.4451;4.64597;303;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22022;0
19401;pente ecole;45.7092;1.3245;292;NE,E,SE;1;1;0;1;1;0;0;;45.7088;1.3281;239;http://www.paraglidingearth.com/?site=19401;0
2518;Pente ecole de menthieres;46.1742;5.84861;1070;S;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2518;0
21456;Pente Ecole Gonflage : Lattes;43.5707;3.92189;21;N,NE,E,SE,S,SW,W,NW;1;0;0;0;0;0;0;;43.5707;3.92087;8;http://www.paraglidingearth.com/?site=21456;0
22973;Pente Ecole Malbosc - Montpellier;43.6292;3.83176;76;N,NE,E,SE,S,SW,W,NW;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=22973;0
19576;pente ecole Marennes;45.6141;4.9032;257;N,NE,NW;1;0;0;1;0;0;0;;45.6154;4.903;233;http://www.paraglidingearth.com/?site=19576;0
22192;Pente école : Brunas;44.0704;3.06377;737;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22192;0
22187;Pente école : Clermont base nautique;43.6445;3.38671;141;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22187;0
22186;Pente école : Les Vailhès;43.67;3.3534;143;SE,S,SW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22186;0
15630;Pente école : Lespignan;43.2592;3.1772;60;SE,S;1;0;0;1;0;0;0;;43.2565;3.1772;11;http://www.paraglidingearth.com/?site=15630;0
22118;Pente école : Peyriac;43.0923;2.98176;30;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22118;0
22193;Pente école : Saint-Bauzille-de-Montmel;43.766;3.93909;153;N;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22193;0
6897;Petit Drumont;47.8983;6.9192;1161;E;1;0;0;0;0;1;0;;47.8824;6.9442;452;http://www.paraglidingearth.com/?site=6897;0
19789;Petit Mont-Rond;46.3575;6.01793;1491;;1;1;1;1;0;1;0;;46.3425;6.06537;632;http://www.paraglidingearth.com/?site=19789;0
22147;petit Montaud;45.2797;5.57303;705;N,W,NW;1;0;1;0;0;0;0;Top landing;45.2767;5.572;712;http://www.paraglidingearth.com/?site=22147;0
19006;Pevani;42.024;8.68722;98;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=19006;0
11187;Pevy;49.315;3.8498;170;S;1;0;0;0;0;0;0;;49.3143;3.8525;139;http://www.paraglidingearth.com/?site=11187;0
18792;Pey gros;43.2717;5.66944;444;E,SE,S,SW;1;1;1;0;0;0;0;;43.2672;5.68444;162;http://www.paraglidingearth.com/?site=18792;0
2585;Peyre mensongere;42.7982;1.23077;0;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2585;0
14648;Peyriac;43.0841;2.97402;21;SE;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=14648;0
11355;Pic d' Andan;44.1359;3.06452;769;;1;1;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=11355;0
2923;Pic d'Annie;42.9439;-0.71944;2500;E;1;1;0;0;0;0;0;;42.9419;-0.67639;1088;http://www.paraglidingearth.com/?site=2923;0
23449;Pic de Bergons - Luz Saint-Sauveur;42.8409;0.01478;2056;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=23449;0
2596;Pic de Brau;43.0118;2.2259;606;N,NW;1;0;1;1;0;0;0;;43.0144;2.2068;263;http://www.paraglidingearth.com/?site=2596;0
16789;Pic de Fourneuby;43.8265;6.892;1499;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=16789;0
2812;Pic de l\'aigle;46.6147;5.90194;945;W,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2812;0
15027;pic de la colmiane;44.0576;7.21487;1685;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=15027;0
23451;Pic de Miqueu - St Pé de Bigorre;43.0601;-0.17239;1443;N,W,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=23451;0
23459;Pic de Taulemale;43.0766;-0.11648;1074;N,W,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=23459;0
10807;Pic de Vissou;43.5966;3.35081;340;E,SE,S,SW;1;0;1;1;0;0;0;Atterrissage;43.5922;3.35413;154;http://www.paraglidingearth.com/?site=10807;0
19599;Pic de Vissou EST;43.5991;3.3581;410;E;1;0;1;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=19599;0
23444;Pic du Jer - Anclade;43.0811;-0.03091;900;NE,E;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=23444;0
23443;Pic du Merdanson - Arthez d'Asson;43.0542;-0.29771;1529;N,NE,SE,S,SW,W,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=23443;0
23450;Pic du Pas de Broc - Arthez d'Asson;43.059;-0.28938;1357;N,NE,E,SE,S,SW,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=23450;0
2891;Pic st pierre;45.5322;2.98972;879;SE,S;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2891;0
23543;Pignu;42.6944;9.39807;935;;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=23543;0
23954;Piv Estaques;42.411;2.0352;2052;;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=23954;0
2931;Pla d'Adet;42.8147;0.2982;1630;N,NE;1;0;1;1;0;1;0;;42.8198;0.3172;815;http://www.paraglidingearth.com/?site=2931;0
22322;Pla de l'homme;42.7835;1.94475;1766;N,NE,W,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22322;0
11435;plage Bonaparte;48.7056;-2.9225;49;NE,E;1;0;0;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=11435;0
17626;Plage CAP de L'HOMY (40);44.0379;-1.34105;13;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=17626;0
3021;Plaine Joux (Passy);45.9496;6.7397;1353;N,NE,E,SE,S,SW,W,NW;1;0;1;0;0;1;0;Chedde;45.9285;6.7246;603;http://www.paraglidingearth.com/?site=3021;0
6181;Plan de l'Aiguille (Chamonix);45.9022;6.88369;2275;W;1;0;1;0;0;1;0;;45.9294;6.87667;1041;http://www.paraglidingearth.com/?site=6181;0
23592;Plan de la Boutte;45.6485;6.76305;2008;;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=23592;0
2985;Plan de langot;45.6817;6.32208;1185;E,SE,S,SW,W;1;0;1;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2985;0
3028;Plan Praz/ Brevent (Chamonix);45.9356;6.855;1927;NE,S;1;0;1;0;0;1;0;;45.9294;6.8764;1041;http://www.paraglidingearth.com/?site=3028;0
22847;Planoise NE;47.2085;5.9839;454;NE;1;1;1;1;0;0;0;Atterrissage;47.2005;5.98663;231;http://www.paraglidingearth.com/?site=22847;0
22476;Plat Du Mont N/NE;45.8458;4.47066;603;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22476;0
22953;Platé;45.9639;6.7072;2166;SE,S,SW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22953;0
11437;Pleneuf  Val Andre;48.5971;-2.5447;46;N,NE,NW;1;0;0;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=11437;0
10889;Plivot;49.0094;4.0851;88;N,NE,E,SE,S,SW,W,NW;1;0;1;0;1;0;0;;49.0095;4.0861;87;http://www.paraglidingearth.com/?site=10889;0
2637;Plomb du cantal;45.0611;2.76083;1804;N,W,NW;1;0;1;0;0;1;0;Station Super Lioran;45.0815;2.74877;1238;http://www.paraglidingearth.com/?site=2637;0
11432;Plouezec;48.7611;-2.9816;35;N;1;0;0;1;1;0;0;;;;;http://www.paraglidingearth.com/?site=11432;0
3090;Poele sauvage;48.0356;6.61556;748;SW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=3090;0
22531;Pointe de l'Arbaron;46.0066;6.66446;1952;;1;0;1;0;0;1;0;;;;;http://www.paraglidingearth.com/?site=22531;0
2881;Pointe de la creche;50.7506;1.60556;40;SW,W,NW;1;0;0;1;0;0;0;;;;;http://www.paraglidingearth.com/?site=2881;0
11405;Pointe de la Masse;45.2967;6.5081;2755;E,SE,S,SW,W;1;0;1;0;0;1;0;;45.3139;6.5366;1790;http://www.paraglidingearth.com/?site=11405;0
23676;Pointe du Lavachet;45.4622;6.92283;2609;;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=23676;0
2760;Pompignan;43.8769;3.8577;356;N,NE,NW;1;1;1;1;0;0;1;;43.8806;3.8557;207;http://www.paraglidingearth.com/?site=2760;0
20112;Pontarlier;46.9104;6.3248;813;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=20112;0
2513;Port;46.1586;5.57361;697;N,W,NW;1;0;0;0;0;0;0;;46.1588;5.5669;480;http://www.paraglidingearth.com/?site=2513;0
2858;Port a binson;49.0727;3.7625;201;N;1;0;0;0;0;0;0;;49.0745;3.7645;153;http://www.paraglidingearth.com/?site=2858;0
10888;Port a Binson;49.0726;3.7625;210;N,NW;1;0;1;1;0;0;1;;49.0746;3.7649;145;http://www.paraglidingearth.com/?site=10888;0
15531;Porte Sereine;44.377;5.78481;1140;S,SW,W;1;0;1;1;0;0;0;;44.3647;5.7811;693;http://www.paraglidingearth.com/?site=15531;0
12525;Poste de Gaz;49.1029;7.22982;357;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=12525;0
11421;Poudreuse (Les Arcs);45.549;6.7846;2102;SW,W,NW;1;0;1;0;0;1;0;;45.5916;6.7512;757;http://www.paraglidingearth.com/?site=11421;0
22234;Pougues-les-Eaux;47.0765;3.11276;276;N;1;0;0;0;0;0;0;;47.0799;3.11302;211;http://www.paraglidingearth.com/?site=22234;0
23630;Pra Plan;45.577;6.62391;2062;;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=23630;0
19769;prades;42.789;1.8539;1638;NE,E;1;0;0;1;0;0;0;;42.7844;1.878;1235;http://www.paraglidingearth.com/?site=19769;0
2800;Prapoutel les 7 laux;45.2386;6.01694;1970;W;1;0;0;0;0;0;0;;45.2557;5.99729;1350;http://www.paraglidingearth.com/?site=2800;0
17969;Prariond;45.5364;6.6727;1340;;1;0;1;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=17969;0
10916;prat d'Albis;42.9215;1.5816;1199;N,NE,E,W,NW;1;1;1;0;1;1;1;;42.9493;1.5744;489;http://www.paraglidingearth.com/?site=10916;0
19232;Pravouta;45.3112;5.8354;1729;E,SE,S,SW,W,NW;1;0;1;0;0;1;0;;45.2656;5.8415;458;http://www.paraglidingearth.com/?site=19232;0
3047;Praz sur arly;45.8336;6.57028;1009;N,S,W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=3047;0
2726;Pre valet la sarna;44.9698;5.4487;1041;W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2726;0
22112;Puivert;42.8934;2.07114;806;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22112;0
2763;Pujo de gery;42.9194;0.66899;0;N;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2763;0
2545;Puy Aillaud;44.8504;6.47937;1628;E,SE,S,SW;1;0;1;0;0;1;0;;44.8417;6.48901;1153;http://www.paraglidingearth.com/?site=2545;0
2902;Puy de corent;45.6617;3.17694;558;SE,S,SW,W,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2902;0
2896;Puy de Dome;45.7728;2.9625;1422;N,NE,E,SE,S,SW,W,NW;1;0;1;0;0;0;1;;45.7733;2.986;897;http://www.paraglidingearth.com/?site=2896;0
2909;Puy de l\'angle et du mareuilh;45.5728;2.84;1713;E,SE,W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2909;0
2910;Puy de l\'ouire;45.6286;2.83139;1481;N,SW,W,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2910;0
2656;Puy de la monediere;45.486;1.83939;902;N,NE,E,W,NW;1;0;0;0;0;0;0;;45.4934;1.83892;654;http://www.paraglidingearth.com/?site=2656;0
2911;Puy de la tache;45.5919;2.84556;1606;N,NE;1;0;0;0;0;0;0;;45.5964;2.85108;1396;http://www.paraglidingearth.com/?site=2911;0
2639;Puy de la tourte Est;45.1161;2.67127;1585;E;1;0;1;0;0;1;0;;45.1398;2.6961;1050;http://www.paraglidingearth.com/?site=2639;0
19234;Puy de la Tourte Ouest;45.1192;2.6694;1651;SW,W,NW;1;0;1;1;0;1;0;;45.1381;2.6488;992;http://www.paraglidingearth.com/?site=19234;0
16706;Puy de Paillaret;45.5083;2.8255;1707;SE,S,SW,W;1;0;1;1;0;1;1;;45.4975;2.8224;1369;http://www.paraglidingearth.com/?site=16706;0
2894;Puy de st romain;45.6808;3.24639;708;S,SW,W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2894;0
17658;Puy Marmant;45.7063;3.1898;415;N,NE,E,W,NW;1;0;0;0;0;0;0;;45.7076;3.1897;397;http://www.paraglidingearth.com/?site=17658;0
2642;Puy mary - nord est;45.1063;2.68162;1582;E;1;1;1;0;0;1;0;;45.1394;2.69624;1052;http://www.paraglidingearth.com/?site=2642;0
2641;Puy mary - sud;45.1043;2.66116;1535;S;1;0;0;0;0;0;0;Liadouze;45.0817;2.67658;1027;http://www.paraglidingearth.com/?site=2641;0
23440;Pène de Souquette - Ayzac;43.0477;-0.0958;1415;SE,S,SW;1;;;;;;;;;;;http://www.paraglidingearth.com/?site=23440;0
2738;Quatremare;49.1768;1.07773;142;W;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2738;0
22158;Quend;50.3177;1.5449;11;;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=22158;0
2961;Quincié en Beaujolais;46.1085;4.61901;407;N,NE,NW;1;0;1;0;0;0;0;null;46.1126;4.61845;267;http://www.paraglidingearth.com/?site=2961;0
2743;Quittebeuf;49.1131;1.02361;140;SE,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=2743;0
17720;Rabou;44.5941;6.0258;1517;SW,W,NW;1;0;0;1;0;0;0;;44.5945;6.0174;1234;http://www.paraglidingearth.com/?site=17720;0
7262;Refuge de l Aigle;45.0108;6.31639;3459;N,NE,E,W,NW;1;0;0;0;0;0;0;;;;;http://www.paraglidingearth.com/?site=7262;0
2946;Reinhardsmunster;48.6775;7.312;526;NE,E,SE;1;1;1;1;0;1;0;;48.6719;7.31946;324;http://www.paraglidingearth.com/?site=2946;0
11391;Reinhardsmunster (pente école );48.6833;7.32494;304;NE;1;0;0;0;0;0;0;null;48.6838;7.32685;284;http://www.paraglidingearth.com/?site=11391;0
3005;Revard;45.6833;5.9747;1515;N,SW,W,NW;1;1;1;0;0;1;0;Aixam;45.6918;5.93667;425;http://www.paraglidingearth.com/?site=3005;0
2567;Revin Fallieres;49.9483;4.6245;357;SE,S,SW;1;0;1;1;0;0;1;;49.9433;4.6257;127;http://www.paraglidingearth.com/?site=2567;0
18824;Reyniès;43.9288;1.43112;176;SE,S,SW,W,NW;1;0;1;1;1;0;1;;43.9263;1.42908;107;http://www.paraglidingearth.com/?site=18824;0
